Business Name,Address,City,State,Number of Reviews,Site,Phone,Photo,pricing,wide_selection,sell_antiques,sell_books,clean_organized,sell_clothes,sell_furniture,sell_jewelry,sell_gift_items,sell_premium_brand,sell_merchandise,friendly_employees
Dove's Outlet Village,"519 Hinkle Rd, Fayetteville, WV 25840",Fayetteville,West Virginia,149,http://dovesvillage.com/,+1 304-574-1088,https://lh5.googleusercontent.com/p/AF1QipNfMcsy5vCgMccqPX46n0w1fNDdrngi6dE4BgWX=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Ladies Plus,"308b E Main St, Milton, WV 25541",Milton,West Virginia,47,No data available,+1 304-743-9300,https://lh5.googleusercontent.com/p/AF1QipMJBeaO2oiJ_sm_oMp4b9ixVyknbOFLBmdoRjfM=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Goodwill Of North Central West Virginia,"15 S Spring St, Buckhannon, WV 26201",Buckhannon,West Virginia,129,https://www.goodwillncwv.org/shop/store-locations/,+1 304-472-0587,https://lh5.googleusercontent.com/p/AF1QipMsgEsV1Xl5XMik4cz7MAP5iWzgybiTrS6UPjI=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Encore A Thrift Store,"229 River St, Gassaway, WV 26624",Gassaway,West Virginia,89,http://encore-a-thrift-store.edan.io/,0,https://lh5.googleusercontent.com/p/AF1QipPXyuJu0Sa0RiiXU82b9KmljOBbAeWvI1Ja_F9t=w800-h500-k-no,Low,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Goodwill Of North Central West Virginia,"50 Southland Dr, White Hall, WV 26554",White Hall,West Virginia,183,https://www.goodwillncwv.org/shop/store-locations/,+1 304-363-3155,https://lh5.googleusercontent.com/p/AF1QipPmQOwEGg7mNk9n9MpTEL3omJNkkWNVO3W-UFFL=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Main Street Antiques-Collectibles,"15 E Main St, Buckhannon, WV 26201",Buckhannon,West Virginia,27,No data available,+1 304-473-1101,https://lh5.googleusercontent.com/p/AF1QipN3C2qYEyQ4PooC3WjGvG40evO7KPu2TD0DYt0=w800-h500-k-no,Mid-Range,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes
Plato's Closet Parkersburg,"204 Lakeview Center, Parkersburg, WV 26101",Parkersburg,West Virginia,416,No data available,No data available,No data available,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Harper's Old Country Store,"RR 28 &33, Seneca Rocks, WV 26884",Seneca Rocks,West Virginia,131,http://harpersoldcountrystore.com/,+1 304-567-2586,https://lh5.googleusercontent.com/p/AF1QipOuN-_T1z-bWzszEg_m9lL_63h9KYBnGtPV8C-V=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Ron's Antiques,"350 Athens Rd, Princeton, WV 24740",Princeton,West Virginia,40,No data available,0,https://lh5.googleusercontent.com/p/AF1QipOdoVoZapNE8f8rf-eUYGD4IL9yB3luSnIwHlhm=w800-h500-k-no,Mid-Range,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes
Mountain Traders Gun & Pawn,"539 US-33, Weston, WV 26452",Weston,West Virginia,39,No data available,+1 304-269-2444,https://lh5.googleusercontent.com/p/AF1QipM4CXgqXnDbIyKmUKeubacVVbVzWlJE8v1FUKhW=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
The Bargain Hut,"1650 S 2nd St, Mason, WV 25260",Mason,West Virginia,60,No data available,+1 304-444-6436,https://lh5.googleusercontent.com/p/AF1QipMCr0BOEn0u5Sw2wZ4rjltja5kKkSk44JTG7H2V=w800-h500-k-no,Low,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
River Fair Trade,"316 High St, Morgantown, WV 26505",Morgantown,West Virginia,61,http://www.riverfairtrade.com/,+1 304-413-0098,https://lh5.googleusercontent.com/p/AF1QipMOBTdwJx36vAAAome8efk6PhEMZ9puVVHRZ3-n=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Bow Love Boutique,"408 9th St, Huntington, WV 25701",Huntington,West Virginia,37,http://bowlove.commentsold.com/,+1 304-939-6823,https://lh5.googleusercontent.com/p/AF1QipNSbuDNTQVfvGE0Ae_tujMz2H35oaYKlRXBQC-2=w800-h500-k-no,High,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes
Family Traditions,"159 E 3rd Ave, Williamson, WV 25661",Williamson,West Virginia,37,No data available,+1 304-235-2630,https://lh5.googleusercontent.com/p/AF1QipNjpkChhCSJJ23b_4YkJT4pwPbDMmtg-GcNWgxU=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Habitat For Humanity,"240 3rd Ave, Huntington, WV 25701",Huntington,West Virginia,394,http://www.hahabitat.org/,+1 304-781-1333,https://lh5.googleusercontent.com/p/AF1QipPg4w9wcV_cH5NBD3z8ffr4G9iH9-rwM-hvGCxQ=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Roses Discount Store,"1336 Stafford Dr, Princeton, WV 24740",Princeton,West Virginia,128,https://www.rosesdiscountstores.com/,+1 304-425-2137,https://lh5.googleusercontent.com/p/AF1QipNBhdf_c-4ccoVxFm520wgcNx13IrjZhxIdoVmq=w800-h500-k-no,Low,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Salvation Army Thrift Store,"207 Wyoming St, Charleston, WV 25302",Charleston,West Virginia,45,http://www.salvationarmycharlestonwv.org/,+1 304-344-5531,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Qv2IbmNUBf7lG9BqR8pDcA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=233.67903&pitch=0&thumbfov=100,Low,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Otter & Oak,"302 2nd Ave, Hinton, WV 25951",Hinton,West Virginia,73,http://otterandoak.com/,+1 304-466-4870,https://lh5.googleusercontent.com/p/AF1QipMICOlb-yECCiFBEAtCDTw-B4WrveAse7IBCRfg=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
The Consignment Company,"221 Capitol St, Charleston, WV 25301",Charleston,West Virginia,29,No data available,+1 304-343-0551,https://lh5.googleusercontent.com/p/AF1QipMtXvM2Vv-f3pyLEofB4c7k3fezkIIK-CFHzWPj=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Sue's Junk & Antique Mall,"459 Camden Rd, Huntington, WV 25704",Huntington,West Virginia,44,https://www.facebook.com/suesjunk,+1 681-888-5427,https://lh5.googleusercontent.com/p/AF1QipOMhnlWSPLRegtlBq8eMVXKQbg1eBVVV4LS0uby=w800-h500-k-no,Mid-Range,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes
Eastpointe Shopping Center,"158 Emily Dr, Clarksburg, WV 26301",Clarksburg,West Virginia,1937,No data available,0,https://lh5.googleusercontent.com/p/AF1QipMZBvA8Hpso7U-Bhet8R6JhpJifpSPCQ7sFWbv2=w800-h500-k-no,Mid-Range,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Island City Antique Market,"8661 US-51, Minocqua, WI 54548",Minocqua,Wisconsin,97,No data available,+1 715-356-7003,https://lh5.googleusercontent.com/p/AF1QipP85Hc7-ne4_gbXNEWKbANoZw8fKWTXOiwTiy4F=w800-h500-k-no,Mid-Range,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes
Ruby's Second Hand,"24534 WI-35, Siren, WI 54872",Siren,Wisconsin,65,No data available,+1 715-349-7253,https://lh5.googleusercontent.com/p/AF1QipN5RIbuJQlZGQig4LckzDZYyq9MrVis3I55RGSH=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Siren Antiques,"24530 WI-35, Siren, WI 54872",Siren,Wisconsin,69,No data available,+1 715-349-7573,https://lh5.googleusercontent.com/p/AF1QipO_LXTZru4jL5JZEn1MRivw5wsEDNqXTEsp5xoM=w800-h500-k-no,Mid-Range,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes
Habitat For Humanity Restore,"N3696 US-12, Mauston, WI 53948",Mauston,Wisconsin,46,http://www.maustonrestore.com/,+1 608-847-2000,https://lh5.googleusercontent.com/p/AF1QipNrJ2P1H6eJXTu_f8RF43SphrIzpWxcmsDikaUl=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
The Living Room Coffee Shop & Vintage Decor,"85 S Main St, Clintonville, WI 54929",Clintonville,Wisconsin,210,No data available,No data available,No data available,Mid-Range,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes
Cobbler's Closet,"118 S Main St, Shawano, WI 54166",Shawano,Wisconsin,55,No data available,+1 715-524-3117,https://lh5.googleusercontent.com/p/AF1QipN3zMS-F45UjIjnhCOGmnV20ae2_iKrQ933cTx4=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
St Vincent De Paul - Beloit,"614 4th St, Beloit, WI 53511",Beloit,Wisconsin,37,No data available,+1 608-362-6775,https://lh5.googleusercontent.com/p/AF1QipNwthCA0Dm8DV-NjbqprSBJsX8XoDsqWwcPLx9H=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Goodwill Stoughton,"1780 US-51, Stoughton, WI 53589",Stoughton,Wisconsin,93,https://goodwillscwi.org/locations/stoughton/,+1 608-205-6870,https://lh5.googleusercontent.com/p/AF1QipPoUzWv24uBaTAB6-NKXsW9E53KW5oxifx5Cb9v=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Out Of The Way Furniture Aka Cupery And Sons Inc.,"3296 5th Ln, Oxford, WI 53952",Oxford,Wisconsin,209,https://www.facebook.com/cuperyandsonsinc?mibextid=ZbWKwL,+1 608-697-0640,https://lh5.googleusercontent.com/p/AF1QipMDktRI2zLQo83E08umQqgh5Ey9XxH-Gk7-idg=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes
Emerald Grove Antiques And Oddities,"8301 US-14, Janesville, WI 53546",Janesville,Wisconsin,52,No data available,+1 815-621-6484,https://lh5.googleusercontent.com/p/AF1QipN61Fi8US09E1zfVPk0BGdJ7VPWhIJxGATb-NKn=w800-h500-k-no,Mid-Range,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes
Once Upon A Child- Eau Claire,"4138 Commonwealth Ave, Eau Claire, WI 54701",Eau Claire,Wisconsin,144,No data available,No data available,No data available,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Ages Past Antiques Mall,"8714 WI-47, Woodruff, WI 54568",Woodruff,Wisconsin,131,No data available,+1 715-358-9775,https://lh5.googleusercontent.com/p/AF1QipOy3_yBXuKVTszA5NGoGiTmTecvfz5BXAe02eOQ=w800-h500-k-no,Mid-Range,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes
Clothes Mentor Brookfield,"16900 W Bluemound Rd Suite J, Brookfield, WI 53005",Brookfield,Wisconsin,214,No data available,No data available,No data available,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
The Cozy Home - East,"6330 Monona Dr, Monona, WI 53716",Monona,Wisconsin,132,http://thecozyhomemadison.com/,+1 608-630-8890,https://lh5.googleusercontent.com/p/AF1QipOCvSKJ8_y2i_8qsoTsb1wkxTjbxiplcyu8kWyx=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes
Second Chance Thrift Store,"753 N Main St, Oshkosh, WI 54901",Oshkosh,Wisconsin,83,https://zionoshkosh.com/second-chance-resale-store/,+1 920-230-3565,https://lh5.googleusercontent.com/p/AF1QipMvCmeda9cfaBh8hAor6Uhnh-tT6bxFZhA8DTiw=w800-h500-k-no,Low,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Coloma Resale,"105 E Main St, Coloma, WI 54930",Coloma,Wisconsin,70,http://www.colomaresale.com/,+1 715-228-2050,https://lh5.googleusercontent.com/p/AF1QipOuKAsli04tU6HJGGLy0Bvbab5yV-vHAriZhEI=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
The Carpenter,"120 E Main St, Little Chute, WI 54140",Little Chute,Wisconsin,62,No data available,No data available,No data available,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Family Values Thrift & Variety,"201 Ash St, Baraboo, WI 53913",Baraboo,Wisconsin,76,http://www.familyvaluesstore.com/,0,https://lh5.googleusercontent.com/p/AF1QipODSXJr4P-b_zmwUUnFdmb_0jKbvkPGlGquPbM=w800-h500-k-no,Low,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Little Luxuries,"230 State St, Madison, WI 53703",Madison,Wisconsin,136,http://www.littleluxuriesmadison.com/,+1 608-255-7372,https://lh5.googleusercontent.com/p/AF1QipMn2bULwIrXK8ymdiMwPVoUT1bf8zk564Cs0hEG=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Abigail Page Antique Mall,"503 2nd St, Hudson, WI 54016",Hudson,Wisconsin,80,https://abigailpageantiques.godaddysites.com/,+1 715-381-1505,https://lh5.googleusercontent.com/p/AF1QipOTTTOUll2HWl4-IXwpVpWm4GD8BqRNTiYOoEE8=w800-h500-k-no,Mid-Range,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes
Echoes,"1320 W Wisconsin Ave, Appleton, WI 54914",Appleton,Wisconsin,73,No data available,No data available,No data available,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Society Of St. Vincent De Paul,"2673 County Trunk Hwy C, Port Washington, WI 53074",Port Washington,Wisconsin,201,No data available,No data available,No data available,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Recycled Sally's,"124 3rd St, Baraboo, WI 53913",Baraboo,Wisconsin,92,No data available,+1 608-356-2212,https://lh5.googleusercontent.com/p/AF1QipOQIgSyMKov6hv0gZbNg7mO2CgB7D-gyuHBwewd=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Sheepish,"326 Main St, Racine, WI 53403",Racine,Wisconsin,82,https://sheepishwi.com/,+1 262-635-3244,https://lh5.googleusercontent.com/p/AF1QipN0LkL3MU01PNdoTFDqGqMMdFZWZf4ug4MBzYPO=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Other Mothers,"1917 Post Rd, Plover, WI 54467",Plover,Wisconsin,208,http://othermothersplover.com/,+1 715-345-1234,https://lh3.googleusercontent.com/p/AF1QipNwz-BSCSJhxQWwIcNJNr_1yz35XIIGSe0khHY=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
David's Discount Retail Store,"831 Main St, Neenah, WI 54956",Neenah,Wisconsin,139,http://www.davidsdiscount.com/,0,https://lh5.googleusercontent.com/p/AF1QipNf8Zd0AWNVRnmUWKJo8-3dye1nTLLmDdm3-97T=w800-h500-k-no,Low,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Osceola Auto Sales And Service,"2392 WI-35, Osceola, WI 54020",Osceola,Wisconsin,134,http://osceolaautosales.com/,+1 715-294-4700,https://lh5.googleusercontent.com/p/AF1QipMnOrNfy4IZNhmn701VNG2uqK18168j4VwZfYpQ=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
The Time Capsule - Vintage & Consignment,"119 4th St, Baraboo, WI 53913",Baraboo,Wisconsin,35,No data available,+1 608-520-6053,https://lh5.googleusercontent.com/p/AF1QipMOrUC5VVhRJaAI8Ko2Lj6jth6cwWonl7lQCC2O=w800-h500-k-no,Mid-Range,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes
People Loving People,"103 E Main St, Dresser, WI 54009",Dresser,Wisconsin,56,No data available,+1 715-755-2300,https://lh5.googleusercontent.com/p/AF1QipPc0Q2ofbGEVJ5gHtzJNj-YTsi_-OFelKBJ0BPk=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Main Street Antique Mall - Marinette,"1622 Main St, Marinette, WI 54143",Marinette,Wisconsin,91,No data available,No data available,No data available,Mid-Range,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes
Hixton Antique Mall,"162 Elder St, Hixton, WI 54635",Hixton,Wisconsin,276,http://www.hixtonantiquemall.com/,+1 715-963-3500,https://lh5.googleusercontent.com/p/AF1QipMz1JripxvaUw-lPGpjMtoJpu3HVv5aIEJJ2jQC=w800-h500-k-no,Mid-Range,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes
My Happy Place Boutique,"252 Main St, Somerset, WI 54025",Somerset,Wisconsin,129,http://www.myhappyplace.boutique/,+1 715-247-4000,https://lh5.googleusercontent.com/p/AF1QipM_nFhK4860-37ledjyWYt8f_bUBW8XdMKyyoRp=w800-h500-k-no,High,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes
Treasures Within,"1016 60th St, Kenosha, WI 53140",Kenosha,Wisconsin,32,No data available,+1 262-359-9827,https://lh5.googleusercontent.com/p/AF1QipPmh1e19v9aaWrLyiOZyJ9JKpnv8kx_5omGdVnx=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Designxchange,"175 Main St, Pewaukee, WI 53072",Pewaukee,Wisconsin,44,https://designxchange.biz/,+1 262-746-9477,https://lh5.googleusercontent.com/p/AF1QipPgPX6BPcaKJpCzn4_LR0tnzpVenuk4X8Qy6fju=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Frederic Grocery,"120 Oak St W, Frederic, WI 54837",Frederic,Wisconsin,108,No data available,+1 715-327-4855,https://lh5.googleusercontent.com/p/AF1QipO937OcMtn_IKpyHhrtWTrTtem1ma8_7bi0x7xU=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Goodwill - Hudson,"2333 Coulee Rd, Hudson, WI 54016",Hudson,Wisconsin,250,https://www.goodwilleasterseals.org/,+1 715-386-4199,https://lh5.googleusercontent.com/p/AF1QipNiJN1-Vw1a03NHdGuHT3TMmpbokxcSfjdHyOsb=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Sparta's New & Used Shop,"904 Avon Rd, Sparta, WI 54656",Sparta,Wisconsin,113,https://spartanewused.com/,+1 608-269-5555,https://lh5.googleusercontent.com/p/AF1QipMVFQQ8wmbm16oap7MHfvud3xZ1WkXtn-jx-Y0=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Dimples Fine Imports,"416 Main St, Racine, WI 53403",Racine,Wisconsin,84,https://dimplesimports.com/,+1 262-619-1780,https://lh5.googleusercontent.com/p/AF1QipMMY3ISAP8zuPEK4np-42HyoA0m6_PNnBezOF0S=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Millers Antiques & Auction Company,"N8779 WI-95, Hixton, WI 54635",Hixton,Wisconsin,108,http://www.millersauctionco.com/,+1 715-299-2543,https://lh5.googleusercontent.com/p/AF1QipOMjHDgUK8W6iq2ywKzA_jWF4GC_Ilw0N2EfzMI=w800-h500-k-no,Mid-Range,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes
Art Gecko State,"510 State St, Madison, WI 53703",Madison,Wisconsin,88,https://www.artgeckostate.com/,+1 608-280-8053,https://lh5.googleusercontent.com/p/AF1QipO4ZQf6MfKSvs2IRrn5uISw9ErkG2p-L1wupsHX=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Eclectic Treasures,"616 Oak St, Baraboo, WI 53913",Baraboo,Wisconsin,32,No data available,+1 608-448-8599,https://lh5.googleusercontent.com/p/AF1QipPZfZxmWi_JF1XB4GVNLXWbavAJfuqaoC5rg-1Z=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
St Vincent De Paul Thrift Store Pewaukee,"601 Ryan St, Pewaukee, WI 53072",Pewaukee,Wisconsin,250,https://www.svdpthrift.net/,+1 262-243-5300,https://lh5.googleusercontent.com/p/AF1QipPOae_-WZ-n6iIjcrDY-f7aZ6op_iJDAjH3rwUd=w800-h500-k-no,Low,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Better Buys,"508 WI-82, Mauston, WI 53948",Mauston,Wisconsin,73,https://www.facebook.com/BetterBuysOutlet,+1 608-847-7379,https://lh5.googleusercontent.com/p/AF1QipNoZLG27KkevUvUCnHq3sOVlOF4RKIM-g-AyR0U=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Back Porch Gatherings,"217 Watson St, Ripon, WI 54971",Ripon,Wisconsin,41,https://backporchgatherings.shop/,+1 920-299-2292,https://lh5.googleusercontent.com/p/AF1QipNSbDRtSh9XS2tJl-zUeDGaj6hFEZ8tU2DsTfew=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Found Artisans & Antiques,"8534 US-51, Minocqua, WI 54548",Minocqua,Wisconsin,39,http://www.foundartisans.com/,+1 715-358-0589,https://lh5.googleusercontent.com/p/AF1QipM3tLKybfxsHVhm35w6stsP4rsIv2dQfz0Oydtl=w800-h500-k-no,Mid-Range,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes
Partners Of Tamarack Health Thrift Store,"208 Main St W, Ashland, WI 54806",Ashland,Wisconsin,68,https://www.tamarackhealth.org/join-our-team/volunteer/,+1 715-682-3812,https://lh5.googleusercontent.com/p/AF1QipMQJdQSUy9uycU8G397R4O4w0MDgNQZXRKaiUY3=w800-h500-k-no,Low,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Plato's Closet,"3133 WI-16, La Crosse, WI 54601",La Crosse,Wisconsin,663,https://www.platosclosetlacrosse.com/,+1 608-782-6822,https://lh5.googleusercontent.com/p/AF1QipNFP3AxQ6uLmqQEri_4eo9zWIbW-ZP1YTEiifFp=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
St. Vincent De Paul,"W225 N 16712, Cedar Park Ct, Jackson, WI 53037",Jackson,Wisconsin,29,No data available,No data available,No data available,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Dane County Humane Society Thrift Store,"6904 Watts Rd, Madison, WI 53719",Madison,Wisconsin,103,https://www.giveshelter.org/our-services/thrift-store,+1 608-709-1275,https://lh5.googleusercontent.com/p/AF1QipNoA63_F6U8isp5ZuJB_5SHnym_a7cHFU5Tuncz=w800-h500-k-no,Low,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
The Niagara Emporium,"1049 Main St, Niagara, WI 54151",Niagara,Wisconsin,38,No data available,+1 715-251-4190,https://lh5.googleusercontent.com/p/AF1QipNa8-xDqNI78cFRaYoRs1XoqEOTVCXaDZaofik0=w800-h500-k-no,Mid-Range,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Antiques Central Llc,"2311 Reed Ave, Cheyenne, WY 82001",Cheyenne,Wyoming,57,http://www.antiquescentralonline.com/,+1 307-638-6181,https://lh5.googleusercontent.com/p/AF1QipMBCNJsYoxbUpkNmgPrwQMl6Bhbu9HRViV6sYc6=w800-h500-k-no,Mid-Range,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes
United Methodist Thrift Shop,"245 Washakie St, Lander, WY 82520",Lander,Wyoming,39,No data available,+1 307-332-4110,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r9feHANKmlAtrCxnYksarw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=200.29776&pitch=0&thumbfov=100,Low,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Home Again,"890 US-89, Jackson, WY 83001",Jackson,Wyoming,30,http://homeagainjh.com/,+1 307-739-2232,https://lh5.googleusercontent.com/p/AF1QipPdY_uNFsNMaeDIAEI53BHEYBxibVwdE9Yh-RZI=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes
Thayne True Value Hardware & Variety,"120 Petersen Pkwy, Thayne, WY 83127",Thayne,Wyoming,124,http://www.thaynehardware.com/,+1 307-883-2464,https://lh5.googleusercontent.com/p/AF1QipMeMcs1hlw2iYIUTDEcmavln9Jqq7sMKzJR2IQ=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Trading Post,"210 WY-70, Encampment, WY 82325",Encampment,Wyoming,31,No data available,+1 307-327-5720,https://lh5.googleusercontent.com/p/AF1QipNfBW8zzhxybeNLNhqGoNGtTLFrrPqjynjEH_AU=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Fashion Crossroads,"228 E 2nd St #2504, Casper, WY 82601",Casper,Wyoming,55,http://www.fashioncrossroadsinc.com/,+1 307-237-9221,https://lh5.googleusercontent.com/p/AF1QipPSqz6YRLBTff__xsS5fW6TSYNJUduoGSl6Xno=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Book Rack Of Cheyenne,"3583 E Lincolnway, Cheyenne, WY 82001",Cheyenne,Wyoming,52,http://thebookrack.com/locations/,+1 307-632-2014,https://lh5.googleusercontent.com/p/AF1QipOtIs8e_G6RcJhFZZqvM8Owp8IBlt7wVYo4oAOU=w800-h500-k-no,Mid-Range,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes
Not Too Shabby,"99390 US-89, Thayne, WY 83127",Thayne,Wyoming,29,https://www.facebook.com/nottooshabbywyo/,0,https://lh5.googleusercontent.com/p/AF1QipMgpmnHxX7idC7RyLcwF90x6vI9PluLf9jU7YoK=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Browse N Buy,"139 N Cache St, Jackson, WY 83001",Jackson,Wyoming,122,https://www.browsenbuyjh.org/,+1 307-733-7524,https://lh5.googleusercontent.com/p/AF1QipO49OBEzV4lPxtp8DPdZ-qiS0PQkSalrdm8CPBP=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Wyoming Sellers Market,"330 N Durbin St, Casper, WY 82601",Casper,Wyoming,164,https://facebook.com/wyomingsellersmarket/,+1 307-377-3077,https://lh5.googleusercontent.com/p/AF1QipNJ60_QIxxJVH7W8Zt1BBhSCNnP8dmDFiw-X21J=w800-h500-k-no,Mid-Range,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Rescued Treasures Thrift Store - East,"2935 E 2nd St, Casper, WY 82609",Casper,Wyoming,304,http://wyomission.org/rt,+1 307-577-7793,https://lh5.googleusercontent.com/p/AF1QipOEAGmqOf_mGDkgt5i93l0Vrwwsl8DPqG0Q42hp=w800-h500-k-no,Low,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
Nu2U Thrift Shop,"1624 Harrison Dr, Evanston, WY 82930",Evanston,Wyoming,73,https://www.facebook.com/shopNU2U,+1 307-679-4753,https://lh5.googleusercontent.com/p/AF1QipNSXUZZAuszV2PG5Mqwbqsr1OnNyQ2_HQb-dQpB=w800-h500-k-no,Low,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes
